"CountryCode";"SerieCode";"TypeCode";"Y1996";"Y1998";"Y2000";"Y2002";"Y2003";"Y2004";"Y2005";"Y2006";"Y2007";"Y2008";"Y2009";"Y2010";"Y2011";"Y2012";"Y2013";"Y2014";"Y2015";"Y2016"
"LAO";"RQ";"EST";-1.0403960943222;-0.935668110847473;-1.41235315799713;-1.301713347435;-1.40038692951202;-1.28841042518616;-1.32542514801025;-1.27053892612457;-1.17681586742401;-1.14348220825195;-1.07185685634613;-1.01574611663818;-0.977672517299652;-0.819959998130798;-0.83984637260437;-0.849619328975677;-0.80645626783371;-0.725071310997009
"LAO";"RQ";"NO.SRC";2;3;4;5;5;6;6;7;7;7;8;8;8;8;9;9;9;9
"LAO";"RQ";"PER.RNK";15.2173910140991;16.5803108215332;8.20512866973877;7.6530613899231;7.14285707473755;8.86699485778809;8.82352924346924;9.31372547149658;12.1359224319458;13.5922327041626;13.3971290588379;17.7033500671387;18.9573459625244;23.222749710083;23.222749710083;21.634614944458;23.5576915740967;24.519229888916
"LAO";"RQ";"PER.RNK.LOWER";4.89130449295044;7.25388622283936;3.07692313194275;3.06122446060181;2.55102038383484;3.44827580451965;3.43137264251709;3.43137264251709;4.36893224716187;4.85436916351318;5.74162673950195;7.17703342437744;8.53080558776855;11.8483409881592;12.3222751617432;10.0961542129517;12.0192308425903;12.0192308425903
"LAO";"RQ";"PER.RNK.UPPER";30.4347820281982;34.7150268554688;16.4102573394775;20.4081630706787;14.7959184646606;17.2413787841797;16.1764698028564;18.1372547149658;20.8737869262695;19.9029121398926;23.9234447479248;25.8373203277588;26.0663509368896;32.7014236450195;31.7535552978516;32.211540222168;35.0961532592773;38.461540222168
"LAO";"RQ";"STD.ERR";0.358660489320755;0.345815628767014;0.31370335817337;0.262060731649399;0.205842718482018;0.214244976639748;0.181925237178802;0.207000523805618;0.206573978066444;0.189010590314865;0.176011428236961;0.171378150582314;0.168235257267952;0.183564499020576;0.183291852474213;0.199489191174507;0.192961022257805;0.206560268998146
"LAO";"RL";"EST";-1.0479496717453;-0.916235327720642;-0.988136291503906;-1.15466821193695;-1.27273285388947;-1.12174463272095;-1.17912817001343;-1.01524019241333;-0.957011818885803;-0.869225442409515;-1.05346250534058;-0.979774296283722;-1.00053369998932;-0.851637721061707;-0.800276160240173;-0.751358985900879;-0.798730552196503;-0.765127241611481
"LAO";"RL";"NO.SRC";4;5;7;8;8;10;10;12;12;12;13;13;13;13;14;12;11;10
"LAO";"RL";"PER.RNK";17.0854263305664;20.5;20.2970294952393;12.3762378692627;9.40594100952148;13.8755979537964;11.9617223739624;15.7894735336304;18.1818180084229;21.1538467407227;15.1658763885498;16.5876770019531;16.4319248199463;22.0657272338867;24.4131450653076;25.480770111084;23.5576915740967;24.0384616851807
"LAO";"RL";"PER.RNK.LOWER";4.02010059356689;6.5;6.93069314956665;3.96039605140686;2.47524762153625;6.22009563446045;3.82775115966797;8.61244010925293;9.56937789916992;11.5384616851807;7.10900497436523;9.00473976135254;9.85915470123291;13.6150236129761;15.023473739624;13.4615383148193;12.9807691574097;13.942307472229
"LAO";"RL";"PER.RNK.UPPER";34.6733665466309;37;32.1782188415527;25.7425746917725;18.3168315887451;24.4019145965576;22.9665069580078;26.7942581176758;29.6650714874268;33.6538467407227;22.748815536499;27.962085723877;26.2910804748535;32.3943672180176;34.7417831420898;35.5769233703613;33.1730766296387;33.6538467407227
"LAO";"RL";"STD.ERR";0.320348232984543;0.28325954079628;0.238716572523117;0.227855622768402;0.225332111120224;0.208066388964653;0.212129026651382;0.179305151104927;0.177670583128929;0.166354537010193;0.153890043497086;0.150014907121658;0.143604964017868;0.149695426225662;0.146075412631035;0.159064903855324;0.158836960792542;0.173786908388138
"LAO";"VA";"EST";-1.13253033161163;-1.30651867389679;-1.3412059545517;-1.7388927936554;-1.77545630931854;-1.55103635787964;-1.65545511245728;-1.73277974128723;-1.71849822998047;-1.70953750610352;-1.69937109947205;-1.67684125900269;-1.67850601673126;-1.64357113838196;-1.64945232868195;-1.73321986198425;-1.75341868400574;-1.72922110557556
"LAO";"VA";"NO.SRC";4;4;4;6;6;8;8;10;10;10;11;11;11;11;12;9;8;8
"LAO";"VA";"PER.RNK";15;10.945273399353;10.945273399353;3.48258709907532;2.48756217956543;6.73076915740967;5.76923084259033;6.73076915740967;5.28846168518066;5.28846168518066;5.21327018737793;5.68720388412476;4.6948356628418;4.22535228729248;4.22535228729248;4.43349742889404;4.43349742889404;4.43349742889404
"LAO";"VA";"PER.RNK.LOWER";6.5;3.48258709907532;1.99004971981049;0.497512429952621;0;1.44230771064758;1.44230771064758;2.4038462638855;2.4038462638855;2.4038462638855;2.84360194206238;2.84360194206238;2.81690144538879;2.81690144538879;2.81690144538879;1.97044336795807;1.97044336795807;1.47783255577087
"LAO";"VA";"PER.RNK.UPPER";26.5;21.8905467987061;21.3930339813232;9.45273590087891;8.95522403717041;12.5;8.65384578704834;7.692307472229;8.17307662963867;7.692307472229;7.5829381942749;7.5829381942749;7.51173686981201;7.51173686981201;8.45070457458496;6.40394067764282;7.38916254043579;7.38916254043579
"LAO";"VA";"STD.ERR";0.261457115411758;0.256089627742767;0.254042536020279;0.189453408122063;0.197340086102486;0.181943312287331;0.188620433211327;0.129887625575066;0.130911007523537;0.124879203736782;0.123287670314312;0.120568543672562;0.122218750417233;0.124937780201435;0.120510019361973;0.143195405602455;0.14277383685112;0.127689078450203
"LVA";"CC";"EST";-0.203338757157326;0.172100201249123;-0.0722134783864021;0.0167396850883961;0.276996314525604;0.184778362512589;0.379619508981705;0.369864076375961;0.352403968572617;0.254886358976364;0.226274058222771;0.228307127952576;0.28664767742157;0.245458975434303;0.32841557264328;0.415365427732468;0.46817409992218;0.491258174180985
"LVA";"CC";"NO.SRC";3;6;8;8;9;10;10;11;11;11;12;12;11;11;12;12;12;11
"LVA";"CC";"PER.RNK";50;61.8556709289551;56.8527908325195;59.5959587097168;63.6363639831543;60.4878044128418;65.8536605834961;68.7804870605469;68.9320373535156;63.5922317504883;64.5932998657227;63.8095245361328;65.4028472900391;64.4549789428711;66.8246459960938;67.788459777832;67.788459777832;67.3076934814453
"LVA";"CC";"PER.RNK.LOWER";31.1827964782715;51.5463905334473;43.6548233032227;47.9797973632813;58.5858573913574;54.1463432312012;58.0487823486328;60;59.2233009338379;59.2233009338379;59.3301429748535;56.6666679382324;58.2938385009766;59.7156410217285;61.1374397277832;61.0576934814453;63.461540222168;63.9423065185547
